;text;target
3172;po dwoch miesiacach uzytkowania z moim jack russellem ktory dodatkowo zapiety jest w swoje pasy zaczely sie pruc lamowki w ktorych sa umieszczone metalowe druty ;1
3173;szybka konfiguracja nie zaskoczy nawet dobrze zorganizowanej blondynki ;2
3174;grafika model jazdy ilosc aut mapy soundtracki to wszystko zwala z nog i jest o wiele lepsze niz np najnowszy most wanted z r ;2
3175;soku daje duzo ale marnej jakosci ;3
3176;czytam opinie o tym ze sa malo solidne to prawda konstrukcja nie wydaje sie bardzo wytrzymala ale ja po roku uzytkowania nie mam z nia absolutnie zadnych problemow zalezy oczywiscie od sposobu uzytkowania i dbania o sprzet mi to nie przeszkazdalo poki co ;3
3177;poza tym po co mi sokowirowka do ktorej trzeba wszyskto obrac i podzielic na czatki okol cm ;1
3178;golenie staje sie komfortowe i przyjemne a przede wszystkim po goleniu nie ma uczucia pieczenia podraznionej skory czy zaczerwienionej skory po goleniu ;2
3179;dla mnie kazda tego typu literatura to zawsze nowe pomysly na trening oraz czas na ewentualna korekte planu treningowego o nowe wskazowki ;2
3180;doskonaly produkt za niska cene dla kazdej rodziny i biura ;2
3181;glosniczek obrotowy kiepsko zamontowany oderwal sie po miesiacach od normalnej ekploatacji ;1
3182;wyscigi jako kontynuacja need for speeda underground mialy zaskoczyc i tak sie stalo tyle ze nie tak jak mialo byc ;1
3183;ladnie podswietlana klawiatura na niebiesko ;2
3184; glosna praca przy cichszym ustawieniu melodyjki szum silniczka ja zaglusza ;1
3185;niektore hasla sa dosyc trudne niektore takie ktorych praktycznie nie da sie pokazac czy narysowac ale zdecydowana wiekszosc jest odpowiednia zarowno dla dzieciakow jak i doroslych ;3
3186;producent powinien podkreslic ze bujaczek nadaje sie dla dzieci od kg co najmniej ;1
3187;mozliwe ze trafil em jakis felerny egzemplarz ktorego nie moge wymienic wiec kategorycznie odradzam ;1
3188;podlaczajac go przez usb bardzo dobrze wspolpracuje z komputerem ;2
3189;dwa tygodnie po zakupie material przy suwaku zaczal sie pruc zacinajac suwak potem zaczely sie odrywac paski na ramiona ;1
3190;poza tym smiga pieknie ;2
3191;akumulator na gwarancji ma niewiele ponad pol roku ;0
3192;mam mieszane uczucia poniewaz znajomi kupili ledy od firm typu no name i nie maja problemu a ja w porownaniu z nimi przeplacil em i kupil em bublowaty produkt marki philips ;1
3193;swietny sprzet do zadan biurowych ;2
3194;przy odczytywaniu z ich karty katalogowej rewelacyjnego pasma przenoszenia zwroccie uwage na to ze jest to pasmo dla db podczas gdy inni producenci podaja pasmo dla db ;3
3195;wypadalo by ja polerowac codziennie ;1
3196;potrzebowala m teraz malej podrecznej do domowego uzytku ;0
3197;czasem zdarza jej sie nie wypluc tabletki i garniki sa brudne ;1
3198;duza zaleta tego produktu jest rowniez opakowanie gdzie zakretka idealnie sprawdza sie w roli dozownika ;2
3199;laweczka malo stabilna wyciskanie w skosie funkcjonalne tylko na najnizszym poziomie wyciskanie w lezeniu bywa klopotliwe ;1
3200;oslaniamy naszych kompanow i jestesmy oslaniani ;0
3201;wspomniane przeze mnie problemy wystepuja caly czas ;1
3202;coz mozna napisac powiedziec na temat gumki do mazania ;3
3203;po zimie i codziennym paleniu pojawilo sie pekniecie na tylnej scianie ;1
3204;cena wydaje mi sie bardzo rozsadna ;2
3205;naprawde szybko sie tym czysci ;2
3206;zegnajcie magnaty kody nawet wharfedale ;3
3207;wybierajac kuchenke drugi raz zrezygnowal by m z woka ;3
3208;jedyne plusy to ze faktycznie wydaje sie chronic gitare ma calkiem mily plusz w srodku i pojemna skrytke no i niezle wyglada ;2
3209;godny polecenia produkt ;2
3210;dobra klawiatura do pisania ;2
3211;to naprawde blahostka w porownaniu z docieraniem okna do sucha przy tradycyjnym myciu okna ;2
3212;ogolnie jestem strasznie niezadowolony nie polecam nikomu tego tv ;1
3213;nie lubie takich innowacji ;1
3214;moc w jest dla nas wystarczajaca ;2
3215;jest to przemianowany cxm a ;3
3216;w moim aucie opel zafira diesel sa drgania na przedniej szybie kwestia uchwytu i obraz jest rozmyty w nocy i dodatkowo ciemny ;1
3217;godna polecenia dla amatorow gy na gitarze ;2
3218;bardziej to wina samego androida mimo dobrych parametrow ogladanie filmow czy uzywanie internetu przegladarka klania sie przy windowsie ;1
3219;doswietlacz podczerwieni w trybie automatyki nie radzi sobie i czyklicznie wlacza sie a nastepnie wylacza ;1
3220;nie polecam ;1
3221;choruje za lzs i niestety spotkala mnie watpliwa przyjemnosc przetestowania na sobie wielu dostepnych na rynku szamponow przeciwlupiezowych lacznie z tymi na recepte ;0
3222;uzyskuje w ten sposob mocniejszy docisk do skory tam gdzie chce oszczedzam np szyje bo tam wlosy lubia wrastac w skore przy zbyt dokladnym goleniu ;2
3223;promiennik nie jest ani za sztywny ani za gietki w sam raz ;2
3224;film to spojrzenie na zdrade z zupelnie innej strony ;3
3225;zawiozl em z powrotem do sklepu gdzie po podpieciu stwierdzono ze rzeczywiscie glosny i dostal em nowy ;3
3226;otoz wiele osob zawsze poleca ten mikrofon do roznych sluchawek ;3
3227;klapka sie nagrzewa wiec ciezko ja utrzymac w rece jesli po zuzyciu calej wody goroacej chcemy dolac kolejna ;1
3228;pokazuje ze to destrukcyjny zywiol ktory wyniszcza zdradzajaca osobe od srodka zmusza ja do oklamywania kochanej osoby dzieci udawania i zatracania sie w matactwach podwojnego zycia ;1
3229;malo tego pomimo zastosowania specjalnego zamocowania absorbujacego wibracje dysk nadal tak halasuje ze zaglusza wentylatory w obudowie ;1
3230;jezeli jestem poza domem i nie uslyszala m koncowego sygnalu to nie wiadomo ze mycie jest juz skonczone ;1
3231;najgorsze jest to ze nie ma znaczenia czy przy dobry oswietleniu czy nie zdjecia nie nadaja sie do niczego ;1
3232;jest dosc kosztowna ale tez wydajna ;3
3233;nie waham sie stwierdzic ze jesli chce sie miec te wszystkie funkcje o klase wyzej trzeba wylozyc x tyle ;2
3234;jedynym czynnikiem czyszczacym szybe jest powietrze zasysane przez szpare miedzy szybami czysci troche przednia szybe ;3
3235;nie niszczy tkanin ;2
3236;fajne melodyjki i odglos natury szum morza i dzwoneczki i cwierkajace ptaszki w oddali ;2
3237;mnie zirytowal prujacy sie szew i kiepskie kieszenie dodatkowe ;1
3238;instalacja wiecej jak wentylatorow mm mija sie z celem temperatura w srodku taka sama ;1
3239;jedynym moim oczekiwaniem jest aby ktos zabral mi to goowno z domu aby m zapomnial o istnieniu tej firmy ;1
3240;powoduje to ze zlew po pierwszym miesiacu uzytkowania wyglada na wiecznie brudny a niesplukanie zlewu po wylaniu herbaty czy innych rzeczy powoduje koniecznosc jego szorowania ;1
3241;na poczatku nie sa za wygodne potem juz to sie poprawia najlepiej je na czyms wieszac o podobnej szerokosci do glowy bo pierwsze dwa dni nie do przezycia ;3
3242; dyski samsung wprowadzaja te obudowe w takie rezonanse ze nie da sie pracowac bez zatyczek do uszu ;1
3243;wedlug mnie przereklamowana lipa ;1
3244;jestem troche starszym kierowca i pamietam czasy gdy nikt nawet nie myslal o zmianie opon na zimowe a jednak i w najgorszych warunkach pogodowych sie jezdzilo ;0
3245;niestety odbiegaja one znaczaco od rzeczywistosci ;1
3246;lepiej nie miec projektora albo doplacic zl i kupic jakis sprawdzony sprzet ;1
3247;co w polaczeniu z druga wada stanowi smiertelny problem ;1
3248;ponadto dla osob nie majacych wiele wspolnego z technika zlozenie pily w oparciu o malo wyrazne rysunki moze byc problemem ;1
3249;pojemne naczynie pokryte teflonem ulatwia wyciaganie potrawy i utrzymuje rewelacyjnie cieplo ;2
3250;nastepna wada jaka sie pojawila to przestal dzialac dolny panel dotykowy ;1
3251;duzy plus za mozliwosc regulacji temperatury wewnatrz chlodziarki od do st c szkoda ze nie ma trybu wakacje ;3
3252;prawdziwe opinie sa przynajmniej czesciowo negatywne ;1
3253;po ostatecznym zamontowaniu okazuje sie ze trzeba wypoziomowac gdyz dziury pod sruby nie sa do konca dokladnie wywiercone ;1
3254;internet z sima i przez wifi smiga bez zarzutu ;2
3255;kwasy te ulegaja pod wplywem swiatla powietrza i wysokiej temperatury bardzo szybkiemu procesowi utleniania ;0
3256; typowa spacerowke szeroka i wysoka chodzi o konfort dziecka na mniejszych kolach lekka ;3
3257;porusza kwestie bezpieczenstwa w znacznie bardziej abstrakcyjny spobob co nie znaczy jednak ze jest to puste teoretyzowanie ;3
3258;dzwiek nieporownywalnie gorszy od poprzednika ;1
3259;rownie szybko sie nagrzewa jest gotowa do pracy ;2
3260;plecak lekki dobrze sie uklada na plecach ma odblaski nawet fajnie wyglada ;2
3261;grill dziala wyswietlacz wyswietla a tryby pieczenia pracuja ;2
3262;wyciskala sok blyskawicznie a na sitku pozostawaly jedynie suche wiory i pestki ;0
3263;zelmer myslal em ze bedzie bezawaryjny jak z reklamy tv ;1
3264;biora pod uwage cene wole ten niz ekspres na kapsulki moze dlatego ze najzwyczajniej jestem zwolenniczka swiezej kawy jaka mozna uzyskac ze zmienienia dobrych ziaren ulubionego gatunku ;2
3265;zapalniki dzialaly niestety miesiecy ;1
3266;nie jest to demo tylko prolog czyli zapowiedz tego co czeka nas w glownej grze czyli gran turismo ;0
3267;zdecydowanie polecam wszystkim swiadomym uzytkownikom lustrzanek ceniacym sobie jakosc i komfort pracy ;2
3268;mechanizm regulacji przy niskich temperaturach dziala ciezko ale w innych lornetkach bylo podobnie ;3
3269;jako ze gwarancja lata sie juz skonczyla wyslal em maila do firmy frapol z opisem sytuacji i pytaniem o serwis sterownika ;3
3270;dla informacji kolejnych klientow odwrocie czarne wazne przy wieszaniu sufitowym czy na tle okna zapobieganie przeswitom a mocowanie do sufitu na uszkach do haczykow osobiscie preferowal by m bezposrednie srubami do sufitu nie kiwal by sie ale trudno ;0
3271;przyczyna tego jest rowniez bezsensowne wyprofilowanie tylu podstawy stykajacego sie z lozeczkiem ;1
3272;bez problemu mozna dokupic nowe smoczki lub ustniki ;2
3273;bez scislej diety tabletki nie daja zupelnie zadnych efektow ;1
3274;biorac nawet duza poprawke ze byla wlaczana razy dziennie to i tak nie wytrzymala polowy zagwarantowanego przez producenta czasu pracy ;1
3275;fotelik bardzo bezpieczny ale dziecko w nim siedzi a nie lezy i jest dosc waski wiec jak dziecko jest duze tak jak moje to zwyczajnie sie nie miesci pod tymi wzgledami sa duzo lepsze foteliki ;3
3276;z zamowionych mebli z serii angel z elementow byly uszkodzone w stopniu uniemozliwiajacym ich skrecenie ;1
3277;po pierwsze zabawka jest bardzo malutka ;1
3278;mam cm wzrostu jestem normalnej budowy ciala ;0
3279;mozna co najwyzej wlaczyc wigracje glosna lub glosny sygnal bip tez w nocy obudzi zatem by go w nocy nie slyszec mamy dwie mozliwosci wyniesc do drugiego pokoju badz wlaczyc tryb off line nie polecam ;1
3280;jest mi bardzo przykro i jestem rozzalona ;1
3281;napisal em wtedy zeby nie kupowac tego telefonu glownie ze wzgledu na brak pamieci wewnetrznej ;1
3282;pozostawiajac stope zelazka na tkaninie nie ma praktycznie mozliwosci przypalenia ;2
3283;dwa razy reklamowal em go ze wzgledu na amortyzator ktory przestal dzialac ;1
3284;minusem jest tez bardzo krotki i wiotki kolniez do przylaczenia rury na wydmuchu ;1
3285;koszty dostawy na serwis i odbior zblizaja sie do ceny zakupu ;1
3286;szkoda bo zapowiadalo sie ze produkt bedzie solidny ;1
3287;po miesiacach uzytkowania pojawila sie masa blednych sektorow nawet windows nie chcial sie uruchomic i dysk poszedl na gwarancje ;1
3288;nie dajcie sie nabrac dobry sprzet kosztuje ;1
3289;hydrogenerator padl po miesiacach uzytkowania przez osobe ;1
3290;stanowczo odradzam zakup wersji pl az do momenty wyjscia odpowiedniej latki ;1
3291;lipa kupil em w komplecie z piekarnikiem i plyta plyta i piekarnik super mikrofala wyprodukowana w chinach wady ramka i szkielko w drzwiczkach wykonane z plexi nawet nie z poliweglanu obok piekarnika ktory ma czolowke ze szkla wyglada tandetnie i rysuje sie od samego patrzenia ;1
3292;najpierw plusy ladny wyglad dobrze dzialajaca wylewka oraz raczka do regulacji ;2
3293;jednak ma swoj klimat wiecej mozliwosci niz poprzednie czesci ;2
3294;calosc jako urzadzenie jest wielka tandeta ;1
3295;polecam te farbe jednak po wczesniejszym dokladnym zbadaniu koloru radze nie sugerowac sie kolorami na opakowaniu ;3
3296;jedynie moge powiedziec negatywnego za co przyznala m tylko gwiazdki to ze siedlisko jest cale az do dolu pokryte materialem ktory nie ma opcji zbey za kazdym razem dzieckogo nie pobrudzilo nozkami wiec mysle ze dla mam ktore nie chca czesto czyscic wozka moze to stanowic problem i to jest tylko ten jeden mankament tego wozkaja serdecznie polecam go kazdej mamie bo jest tego wart ;3
3297;nie jest to moj pierwszy depilator dlatego moge smialo piwedziec ze to urzadzenie nie spelnia swojego zadania ;1
3298;fotelik mamy od roku ;0
3299;mimo pozadnych zamocowan w obudowie zalman z nie udalo sie zmniejszyc halasu ;1
3300;potrzebne tylko zeby sie moc pochwalic znajomym jaki to super laptop tablet ;1
3301;to moje drugie sluchawki od tego producenta poprzedni model se ulegly bliskiego kontaktu z ziemia i nadawal sie tylko do kosza musialem na biegu kupic nowe natknal em sie akurat na te specyfikacja tych sluchawek do mnie przemawiala troche poczytal em o nich na zagranicznych stronach ludzie byli z nich zadowoleni to zamowil em i wiecie co wam powiem nie zaluje sa warte swojej cenny dzwiek jaki z nich plynie zadowoli najbardziej wybrednych vocal jest tak czysciutki czuje sie jak na koncercie w pierwszym rzedzie reszta pasma jest tak samo wywazona nic sie nie wybija na drugi plan bass jest przyjemny nie zadne tam dudnienie co w akg ;2
3302;reklamy wyskakuja nawet jak wybiera sie nr telefonu czy przeglada ksiazke telefoniczna twarde resety nic nie daja antywirus wykrywa dwa zainfekowane pliki launcher oraz plik ustawienia plik launcher mozna skasowac jednak po minucie zostaje przywrocony ;1
3303;karma royal od jakiegos roku karmie moja kotke ktora jest po sterylizacji ;0
3304;jest wiecej dziwnych zachowan ale juz starczy pisania ;1
3305;cena oczywiscie jest tu waznym usprawiedliwieniem ale ;3
3306;przetestowal em ponad wideo playerow kuleje to strasznie nie sprawdzal em na telefonie z androidem czy jest ten sam problem bo chcial em aby ten tv to tego sluzyl nie spisal sie ;1
3307;gdyby m teraz miala kupowac spacerowke kupila by m inna ;1
3308;rozumiem ze producent skoro wypuszcza na rynek produkt w takiej formie to uzycie go powinno starczec na jeden raz ;3
3309;nowoczesny estetyczny doskonale wpisal sie w wystroj mojej kuchni ;2
3310;nie zastanawisj sie dluzej tylko kupuj nie bedziesz zalowal a ;2
3311;poki co nie polecam zadnego tv boxa na androidzie moze w przyszlosci ;1
3312;i przede wszystkim jakosc nie ma sie watpliwosci ze to najlepszy sprzet do akustycznego grania ;2
3313;drugi przypadek to silnie migoczacy modul podswietlenia krawedziowego z prawej strony ;1
3314;miala m ten robot od pazdziernika do dzis ;3
3315;przy wiekszym obciazeniu spodni i mocniejszym zaciagnieciu pasa klamra najnormalniej w swiecie sama sie otwiera ;1
3316;matowe wykonczenie myszy w miejscu styku z dlonia i palcami szybko sie wyblyszcza sciera co brzydko wyglada a to juz po godzinach ;1
3317;dzieki swoim parametrom dziala w praktycznie kazdych warunkach latwo daje sie dopasowac do wymagan kilku uzytkownikow np zmiana rozdzielczosci dpi jednym przyciskiem oraz posiada przydatne oprogramowane pozwalajace ustawic wiele funkcji i przypisac je do dowolnego klawisza ;2
3318;powinien tez chyba pikac przy wcisnieciu ;1
3319;zarowno po podlaczeniu do kompa ze zitegrowana karta muzyczna jak i do baaaaardzo drogich czyt z dobrym dzwiekiem mp ;1
3320;zostal nam materac i stelaz bo sa sprawne ;1
3321;jest to przeciez srodek chemiczny usuwajacy kamien a wiec inwazyjny ;1
3322;moze za cichy glosnik ale to akurat dla mnie nie byla wielka wada ;3
3323;wybor lodowki do nowego mieszkania byl dla mnie strasznym wyzwaniem ;0
3324; ma za slaby zasilacz na obsluge na raz ch dyskow usb ;1
3325;sokowirowka mogla by mocniej wyciskac sok za mokry miazsz wylatuje do pojemnika na odpadki ;1
3326;ja mam czas ;3
3327;witam pisze te opinie po latach uzytkowania ;0
3328;warto rowniez zwrocic uwage iz jakikolwiek nieoficjalny soft nie jest dostepny na ponizsze urzadzenie ;1
3329;porownujac ze zwykla prostownica to maksymalnie artero uzyskuje ok st c ale mam odczucie ze to moze byc i mniej ;1
3330;aparat za dnia robi bardzo poprawne zdjecia ;2
3331;ja jestem zdania ze jest to bardziej gotowiec anizeli kompendium wiedzy ;3
3332;przyciski sterujace na raczce z plastiku puste w srodku grubosc plastiku mm ;1
3333;niech juz nikt inny sie na was nie natnie ;1
3334;mam piecyk prawie lata i po raz drugi padl hydrogenerator ;1
3335;sytuacja jest powtarzalna po dodaniu stacji dwoch dab do ulubionych i probie przelaczania sie miedzy nimi nastepuje zawieszenie urzadzenia dokladniej odtwarzania dzwieku ;1
3336;prostownik nie dziala jak powinien ;1
3337;na mniej idealnym terenie nierownosci trzeba traktowac miotla ;1
3338;opcja suszenie do szafy rewelacja ;2
3339;w juz nie warto chyba ze jako uzywany do nauki jazdy przed kupnem czegos lepszego ;3
3340;griswoldowie opuszczaja gospodarza z dodatkowym pasazerem ciotka edna ktora maja zawoezc do arizony ;0
3341;poza tym edycja deluxe kosztowala az zl wiec nie malo ;3
3342;programator dziala to mozna na pewno o nim powiedziec ;2
3343;jezeli ktos to w ogole przeczyta mam nadzieje ze rozjasni atmosfere;0
3344;wklady do gillette sensor excel choc wprowadzone do sprzedazy kilkanascie lat temu daja rade nawet dzis ;2
